metadata_deputy_id,personal_apellidos,personal_nombre,personal_circunscripcion,personal_fecha_eleccion,metadata_tipo_declaracion,seccion,item_index,actividad_periodo,actividad_empleador,actividad_sector,actividad_descripcion,donacion_benefactor,donacion_descripcion,fundacion_destinatario,fundacion_descripcion,otros_texto,firma_fecha,metadata_archivo_origen
000201,Pueyo Sanz,Jorge,Zaragoza,9 de agosto de 2023,,,,,,,,,,,,,,deputy_000201_interests_registro_intereses_diputado_201.pdf
000202,Hernando Fraile,Rafael Antonio,Almería,9 de agosto de 2023,,otros_intereses,0.0,,,,,,,,,"La autorización de esta actividad se realiza con la cautela de que no suponga el desempeño de otro puesto público o privado o incurra en algunas de las actividades prohibidas del artículo 159.2 LOREG. Las actividades privadas se autorizan en la medida en que no incurran en los supuestos del artículo 159.2 de la LOREG, con las cautelas de no invocar la condición de parlamentario, no menoscabar la dedicación parlamentaria, y no incurrir en actividades prohibidas del artículo 159.2.",,deputy_000202_interests_registro_intereses_diputado_202.pdf
000203,Méndez Monasterio,Lourdes,Murcia,9 de agosto de 2023,,otros_intereses,0.0,,,,,,,,,"Declaración de Actividades, de 9 de agosto de 2023. La autorización de esta actividad se realiza con la cautela de que no suponga el desempeño de otro puesto público o privado o incurra en algunas de las actividades prohibidas del artículo 159.2 LOREG. Las actividades privadas se autorizan en la medida en que no incurran en los supuestos del artículo 159.2 de la LOREG, con las cautelas de no invocar la condición de parlamentario, no menoscabar la dedicación parlamentaria, y no incurrir en actividades prohibidas del artículo 159.2.",,deputy_000203_interests_registro_intereses_diputado_203.pdf
000204,Moneo Díez,María Sandra,Burgos,9 de agosto de 2023,,,,,,,,,,,,,,deputy_000204_interests_registro_intereses_diputado_204.pdf
000206,Sastre Uyá,Miguel Ángel,Cádiz,9 de agosto de 2023,,actividades,0.0,hasta el 8 de agosto de 2023,Ayuntamiento de Madrid,Personal eventual (Asesor N28) del Grupo Popular,en situación de cese,,,,,,,deputy_000206_interests_registro_intereses_diputado_206.pdf
000206,Sastre Uyá,Miguel Ángel,Cádiz,9 de agosto de 2023,,otros_intereses,0.0,,,,,,,,,"1. Declaración de Actividades, de 9 de agosto de 2023. La autorización de esta actividad se realiza con la cautela de que no suponga el desempeño de otro puesto público o privado o incurra en algunas de las actividades prohibidas del artículo 159.2 LOREG. 2. Las actividades privadas se autorizan en la medida en que no incurran en los supuestos del artículo 159.2 de la LOREG, con las cautelas de no invocar la condición de parlamentario, no menoscabar la dedicación parlamentaria, y no incurrir en actividades prohibidas del artículo 159.2",,deputy_000206_interests_registro_intereses_diputado_206.pdf
000207,Campos Asensi,Jorge,Balears (Illes),9 de agosto de 2023,,,,,,,,,,,,,,deputy_000207_interests_registro_intereses_diputado_207.pdf
000208,Belda Pérez-Pedrero,Enrique,Ciudad Real,9 de agosto de 2023,,actividades,0.0,,Universidad de Castilla-La Mancha (UCLM),Docencia,"Catedrático en su situación de servicios especiales, percibiendo el correspondiente complemento por antigüedad.",,,,,,,deputy_000208_interests_registro_intereses_diputado_208.pdf
000209,Bendodo Benasayag,Elías,Málaga,9 de agosto de 2023,,actividades,0.0,,Universidad de Málaga,Docencia,"Profesor colaborador honorario de la Universidad de Málaga en el Grado en Derecho, Grado en Criminología y Doble Grado en ADE y Derecho, sin remuneración alguna.",,,,,,,deputy_000209_interests_registro_intereses_diputado_209.pdf
000209,Bendodo Benasayag,Elías,Málaga,9 de agosto de 2023,,actividades,1.0,,Partido Popular,Política,"Coordinador General del Partido Popular, percibiendo gastos de representación.",,,,,,,deputy_000209_interests_registro_intereses_diputado_209.pdf
000210,Parra Aparicio,Julia,Alicante/Alacant,9 de agosto de 2023,,actividades,0.0,,Sant Joan d'Alacant,Cargos públicos,"Concejal de Sant Joan d'Alacant (Alicante), sin dedicación exclusiva, sin percibir ningún tipo de remuneración, salvo indemnización por asistencia a órganos de la Corporación.",,,,,,,deputy_000210_interests_registro_intereses_diputado_210.pdf
000211,Melgarejo Moreno,Joaquín,Alicante/Alacant,9 de agosto de 2023,,actividades,0.0,Fecha del acuerdo plenario definitivo: 19.12.2023,Universidad de Alicante,Docencia,"Catedrático de la Universidad de Alicante, en situación de servicios especiales, percibiendo el correspondiente complemento antigüedad desde el 17.08.2023.",,,,,,,deputy_000211_interests_registro_intereses_diputado_211.pdf
000211,Melgarejo Moreno,Joaquín,Alicante/Alacant,9 de agosto de 2023,,actividades,1.0,Fecha del acuerdo plenario definitivo: 19.12.2023,Universidad de Alicante,Investigación,"Investigador de la Universidad de Alicante en el PROYECTO SOS AGRICULTURA XX sin ejercer función de dirección ni percibir remuneración alguna por parte de las empresas que lo financian: Sacyr Agua, Bosonit, Fóra, Aeromedia, VSM (Valoriza Servicios Medioambientales).",,,,,,,deputy_000211_interests_registro_intereses_diputado_211.pdf
000211,Melgarejo Moreno,Joaquín,Alicante/Alacant,9 de agosto de 2023,,otros_intereses,0.0,,,,,,,,,"1. Declaración de Actividades, de 9 de agosto de 2023
2. Declaración de Actividades, de 18 de diciembre de 2023",,deputy_000211_interests_registro_intereses_diputado_211.pdf
000212,Pascual Rocamora,Sandra,Alicante/Alacant,9 de agosto de 2023,,,,,,,,,,,,,,deputy_000212_interests_registro_intereses_diputado_212.pdf
000213,Martínez Labella,Ana,Almería,9 de agosto de 2023,,actividades,0.0,Fecha del acuerdo plenario definitivo: 19.12.2023,Ayuntamiento de Almería,Cargos públicos,"Primer Teniente de Alcalde y Concejal de Presidencia, Planificación y Proyectos Europeos del Ayuntamiento de Almería. Percibe las retribuciones como concejal, habiendo renunciado a las correspondientes como diputada.",,,,,,,deputy_000213_interests_registro_intereses_diputado_213.pdf
000213,Martínez Labella,Ana,Almería,9 de agosto de 2023,,actividades,1.0,Fecha del acuerdo plenario definitivo: 19.12.2023,Ayuntamiento de Almería,Cargos públicos,Renuncia a la condición de Primer Teniente de Alcalde y Concejal en el Ayuntamiento de Almería con fecha 18 de diciembre de 2023.,,,,,,,deputy_000213_interests_registro_intereses_diputado_213.pdf
000213,Martínez Labella,Ana,Almería,9 de agosto de 2023,,actividades,2.0,Fecha del acuerdo plenario definitivo: 19.12.2023,PP de Almería,Cargos en partidos ó grupos parlamentarios,"Titular de la Oficina de Atención al Concejal del PP de Almería, sin remuneración.",,,,,,,deputy_000213_interests_registro_intereses_diputado_213.pdf
000213,Martínez Labella,Ana,Almería,9 de agosto de 2023,,otros_intereses,0.0,,,,,,,,,"1. Declaración de Actividades, de 9 de agosto de 2023
2. Declaración de Actividades, de 19 de diciembre de 2023",,deputy_000213_interests_registro_intereses_diputado_213.pdf
000214,Fernández Ríos,Tomás,Huelva,9 de agosto de 2023,,otros_intereses,0.0,,,,,,,,,"La autorización de esta actividad se realiza con la cautela de que no suponga el desempeño de otro puesto público o privado o incurra en algunas de las actividades prohibidas del artículo 159.2 LOREG. Las actividades privadas se autorizan en la medida en que no incurran en los supuestos del artículo 159.2 de la LOREG, con las cautelas de no invocar la condición de parlamentario, no menoscabar la dedicación parlamentaria, y no incurrir en actividades prohibidas del artículo 159.2.",,deputy_000214_interests_registro_intereses_diputado_214.pdf
000215,Navarro Lacoba,Carmen,Albacete,9 de agosto de 2023,,actividades,0.0,,Comunidad de Madrid,Cuerpo de Abogados,"Funcionaria del Cuerpo de Abogados de la Comunidad de Madrid, en situación de servicios especiales, percibiendo el correspondiente cumplimiento por antigüedad.",,,,,,,deputy_000215_interests_registro_intereses_diputado_215.pdf
000215,Navarro Lacoba,Carmen,Albacete,9 de agosto de 2023,,actividades,1.0,,Partido Popular,Político,"Vicesecretaria de Estudios del Partido Popular, con compensación para gastos de representación.",,,,,,,deputy_000215_interests_registro_intereses_diputado_215.pdf
000216,Montesinos de Miguel,Macarena,Alicante/Alacant,9 de agosto de 2023,,actividades,0.0,,Partido Popular de la Comunidad Valenciana,Cargos en partidos ó grupos parlamentarios,"Vicesecretaria del Partido Popular de la Comunidad Valenciana, sin retribución alguna.",,,,,,,deputy_000216_interests_registro_intereses_diputado_216.pdf
000217,Sánchez Pérez,César,Alicante/Alacant,9 de agosto de 2023,,,,,,,,,,,,,,deputy_000217_interests_registro_intereses_diputado_217.pdf
000218,Martínez Ramírez,Carmen,Valencia/València,10 de agosto de 2023,,actividades,0.0,,Consellería de Sanitat de la Generalitat Valenciana,Sanidad,Plaza estatutaria de Médico de Equipo de Atención Primaria de la Fecha del acuerdo plenario definitivo: 19.12.2023,,,,,,,deputy_000218_interests_registro_intereses_diputado_218.pdf
000218,Martínez Ramírez,Carmen,Valencia/València,10 de agosto de 2023,,actividades,1.0,,Comisión Ejecutiva Nacional del PSOE en la Comunitat Valenciana,Política,"Secretaria de Sanidad y Salud Mental de la Comisión Ejecutiva Nacional del PSOE en la Comunitat Valenciana, sin remuneración.",,,,,,,deputy_000218_interests_registro_intereses_diputado_218.pdf
000219,Sarrià Morell,Vicent Manuel,Valencia/València,10 de agosto de 2023,,actividades,0.0,,"RTVE, Centre Territorial TVE-CV",,Trabajador en situación de excedencia,,,,,,,deputy_000219_interests_registro_intereses_diputado_219.pdf
000219,Sarrià Morell,Vicent Manuel,Valencia/València,10 de agosto de 2023,,actividades,1.0,,PSPV-PSOE,,"Miembro de la Comissió Executiva Nacional PSPV-PSOE, sin retribución",,,,,,,deputy_000219_interests_registro_intereses_diputado_219.pdf
000219,Sarrià Morell,Vicent Manuel,Valencia/València,10 de agosto de 2023,,actividades,2.0,,Medios de comunicación,,"Participación ocasional en tertulias de medios de comunicación, sin retribución",,,,,,,deputy_000219_interests_registro_intereses_diputado_219.pdf
000219,Sarrià Morell,Vicent Manuel,Valencia/València,10 de agosto de 2023,,otros_intereses,0.0,,,,,,,,,"1. Declaración de Actividades, de 10 de agosto de 2023

1. La autorización de esta actividad se realiza con la cautela de que no suponga el desempeño de otro puesto público o privado o incurra en algunas de las actividades prohibidas del artículo 159.2 LOREG.

2. Las actividades privadas se autorizan en la medida en que no incurran en los supuestos del artículo 159.2 de la LOREG, con las cautelas de no invocar la condición de parlamentario, no menoscabar la dedicación parlamentaria, y no incurrir en actividades prohibidas del artículo 159.2 de la LOREG.",,deputy_000219_interests_registro_intereses_diputado_219.pdf
000220,Trenzano Rubio,Marta,Valencia/València,10 de agosto de 2023,,actividades,0.0,Fecha del acuerdo plenario definitivo: 19.12.2023,Ayuntamiento de Algemesí,Cargos públicos,"Regidora Portavoz del Grupo Municipal Socialista en el Ayuntamiento de Algemesí, sin dedicación exclusiva, sin percibir ningún tipo de remuneración, salvo indemnización por asistencia a órganos de la Corporación.",,,,,,,deputy_000220_interests_registro_intereses_diputado_220.pdf
000220,Trenzano Rubio,Marta,Valencia/València,10 de agosto de 2023,,actividades,1.0,Fecha del acuerdo plenario definitivo: 19.12.2023,Federación Valenciana de Municipios y Provincias,Cargos públicos,"Portavoz del Grupo Socialista de la Federación Valenciana de Municipios y Provincias, sin dedicación exclusiva, sin percibir ningún tipo de remuneración.",,,,,,,deputy_000220_interests_registro_intereses_diputado_220.pdf
000220,Trenzano Rubio,Marta,Valencia/València,10 de agosto de 2023,,actividades,2.0,Fecha del acuerdo plenario definitivo: 19.12.2023,Comisión Ejecutiva Nacional PSPV-PSOE,Cargos en partidos ó grupos parlamentarios,"Miembro de la Comisión Ejecutiva Nacional PSPV-PSOE, sin remuneración ni dietas por asistencia.",,,,,,,deputy_000220_interests_registro_intereses_diputado_220.pdf
000221,Granollers Cunillera,Inés,Lleida,10 de agosto de 2023,,actividades,0.0,,Ayuntamiento de Bellpuig,Cargos públicos,"Concejala del Ayuntamiento de Bellpuig (Lleida), sin dedicación a la exclusión de un excompañero de remuneración, salvo indemnización por asistencia a órganos de la Corporación.",,,,,,19.12.2023,deputy_000221_interests_registro_intereses_diputado_221.pdf
000221,Granollers Cunillera,Inés,Lleida,10 de agosto de 2023,,actividades,1.0,,ERC,Cargos en partidos o grupos parlamentarios,"Presidenta Comarcal d'ERC, sin retribución.",,,,,,19.12.2023,deputy_000221_interests_registro_intereses_diputado_221.pdf
000221,Granollers Cunillera,Inés,Lleida,10 de agosto de 2023,,otros_intereses,0.0,,,,,,,,,"Declaración de Actividades, de 10 de agosto de 2023. La autorización de esta actividad se realiza con la cautela de que no suponga el desempeño de otro puesto público o privado o incurra en algunas de las actividades prohibidas del artículo 159.2 LOREG. Las actividades privadas se autorizan en la medida en que no incurran en los supuestos del artículo 159.2 de la LOREG, con las cautelas de no invocar la condición de parlamentario, no menoscabar la dedicación parlamentaria, y no incurrir en actividades prohibidas del artículo 159.2.",19.12.2023,deputy_000221_interests_registro_intereses_diputado_221.pdf
000222,Álvaro Vidal,Francesc-Marc,Barcelona,10 de agosto de 2023,,actividades,0.0,,G.P. Republicano (GR),Cargos en partidos o grupos parlamentarios,,,,,,,,deputy_000222_interests_registro_intereses_diputado_222.pdf
000223,Vallugera Balañá,Pilar,Barcelona,10 de agosto de 2023,,actividades,0.0,,Generalitat de Catalunya,,"Cap de l'Area de Coordinació editorial de l'Emitat Autònoma del 19.12.2023 de la Fècula 1 Publicacions del Departament de la Presidència de la 19.12.2023 Generalitat de Catalunya, en situación de excedencia forzosa, percibiendo el correspondiente complemento por antigüedad.",,,,,,,deputy_000223_interests_registro_intereses_diputado_223.pdf
000224,Jordà i Roura,Teresa,Barcelona,10 de agosto de 2023,,otros_intereses,0.0,,,,,,,,,"La autorización de esta actividad se realiza con la cautela de que no suponga el desempeño de otro puesto público o privado o incurra en algunas de las actividades prohibidas del artículo 159.2 LOREG. Las actividades privadas se autorizan en la medida en que no incurran en los supuestos del artículo 159.2 de la LOREG, con las cautelas de no invocar la condición de parlamentario, no menoscabar la dedicación parlamentaria, y no incurrir en actividades prohibidas del artículo 159.2.",,deputy_000224_interests_registro_intereses_diputado_224.pdf
000225,Martín Urriza,Carlos,Madrid,10 de agosto de 2023,,actividades,0.0,hasta el 16 de agosto de 2023,Comisiones Obreras,,Director del Gabinete Económico de la C.S. de Comisiones Obreras,,,,,,,deputy_000225_interests_registro_intereses_diputado_225.pdf
000228,González Gracia,Juan Antonio,Badajoz,10 de agosto de 2023,,actividades,0.0,,SEPE,,Prestación por desempleo del SEPE julio 2023 (tramitación de la devolución de las cantidades obtenidas).,,,,,,,deputy_000228_interests_registro_intereses_diputado_228.pdf
000228,González Gracia,Juan Antonio,Badajoz,10 de agosto de 2023,,actividades,1.0,,PSOE de Extremadura,,"Secretario de Comunicación del PSOE de Extremadura, sin retribución.",,,,,,,deputy_000228_interests_registro_intereses_diputado_228.pdf
000229,Simancas Simancas,Rafael,Madrid,10 de agosto de 2023,,actividades,0.0,,Secretario de Estado de Relaciones con las Cortes y Asuntos Constitucionales,,"en funciones desde el 23 de julio de 2023, sin percibir remuneración alguna como diputado desde el 21 de julio de 2023.",,,,,,,deputy_000229_interests_registro_intereses_diputado_229.pdf
000229,Simancas Simancas,Rafael,Madrid,10 de agosto de 2023,,actividades,1.0,,Patrono de las Fundaciones Pablo Iglesias y Sistema,,sin percepción económica.,,,,,,,deputy_000229_interests_registro_intereses_diputado_229.pdf
